taxon_id,Name,Common name,Latitude,Longitude
24902,Phrynomantis somalicus,Somali Rubber Frog,-3.0739,39.3188
70582,Cycloramphus organensis,Cycloramphus organensis,,
517199,Pithecopus centralis,Mato Grosso Leaf Frog,,
517267,Pristimantis allpapuyu,Pristimantis allpapuyu,,
517275,Pristimantis pichincha,Pristimantis pichincha,0.23517,-78.01609
70705,Leptobrachium mangyanorum,Leptobrachium mangyanorum,12.787778,120.916111
135010,Adenomera ajurauna,Neblina Tropical Bullfrog,,
1145879,Oedipina ecuatoriana,Oedipina ecuatoriana,,
1135193,Atelopus moropukaqumir,Atelopus moropukaqumir,,
1135191,Adenomera guarayo,Guarayo Nest-building Terrestrial Frog,,
120728,Atelopus marinkellei,Boyaca's Painted Harlequin Toad,,
65940,Leptobrachium ngoclinhense,Leptobrachium ngoclinhense,15.0833,107.95
476918,Phrynopus chaparroi,Phrynopus chaparroi,,
23386,Hyperolius acuticephalus,Ngoto Reed Frog,,
462080,Tepuihyla warreni,Warren's Tree Frog,5.060861,-60.613806
1176910,Kaloula meridionalis,Kaloula meridionalis,9.0462,125.7177
1176913,Craugastor sagui,Craugastor sagui,8.5,-81.77
1176914,Craugastor blairi,Craugastor blairi,8.67,-82.22
1176931,Peltophryne dunni,Central Cuban Long-Nosed Toad,21.91361,-80.02194
476896,Choerophryne gracilirostris,Choerophryne gracilirostris,,
1176949,Dendrophryniscus jureia,Dendrophryniscus jureia,-24.700278,-47.549722
1176950,Dendrophryniscus izecksohni,Dendrophryniscus izecksohni,,
476381,Cornufer manus,Cornufer manus,-2.02944,147.27806
1099540,Nymphargus colomai,Nymphargus colomai,-4.25044,-78.61356
476386,Odorrana cangyuanensis,Odorrana cangyuanensis,,
476964,Kalophrynus cryptophonus,Kalophrynus cryptophonus,,
554845,Nyctibatrachus robinmoorei,Nyctibatrachus robinmoorei,,
923277,Amolops mengdingensis,Amolops mengdingensis,,
517403,Sarcohyla sabrina,Sierra Juarez Tree Frog,17.6,-96.39
517343,Ranoidea napaea,Snow Mountains Tree Frog,-3.145,136.574
1176930,Peltophryne ramsdeni,Peltophryne ramsdeni,20.2833,-75.15
1176937,Nidirana xiangica,Nidirana xiangica,,
1176945,Sclerophrys chevalieri,Sclerophrys chevalieri,,
1176948,Dendrophryniscus lauroi,Dendrophryniscus lauroi,,
1176953,Dendrophryniscus davori,Dendrophryniscus davori,,
27354,Oedipina altura,Cartago Worm Salamander,9.73333,-83.95729
66619,Pristimantis coronatus,Pristimantis coronatus,-4.493324,-79.15328
66929,Pristimantis vilcabambae,Pristimantis vilcabambae,,
70644,Hyalinobatrachium orocostale,Hyalinobatrachium orocostale,9.9,-67.51667
1286241,Wijayarana modiglianii,Modigliani's Torrent Frog,,
1286247,Pristimantis chocolatebari,Pristimantis chocolatebari,,
717635,Limnonectes coffeatus,Limnonectes coffeatus,15.0652,106.2139
65472,Frostius erythrophthalmus,Frostius erythrophthalmus,,
1312862,Brachycephalus puri,Brachycephalus puri,,
923385,Stumpffia mamitika,Stumpffia mamitika,,
923415,Callulops taxispilotus,Callulops taxispilotus,-6.8102542,144.8776511
464501,Guibemantis tasifotsy,Guibemantis tasifotsy,,
1312854,Litoria becki,Beck's Tree Frog,-6.0149712,145.0521895
476913,Chimerella corleone,Cainarachi Glass Frog,,
70442,Amolops nidorbellus,Amolops nidorbellus,,
717686,Vietnamophryne orlovi,Vietnamophryne orlovi,,
787642,Adelophryne michelin,Adelophryne michelin,,
70739,Mannophryne orellana,Orellana's Collared Frog,10.302076,-68.634712
70835,Polypedates assamensis,Polypedates assamensis,27.206396,95.443893
476905,Oreophryne curator,Oreophryne curator,,
476597,Brachycephalus auroguttatus,Pedra da Tartaruga Flea Toad,,
476711,Leptopelis mtoewaate,Kabembe Treefrog,-3.97285,29.6078
1312853,Litoria bulmeri,Bulmer's Tree Frog,,
476915,Hyalinobatrachium anachoretus,Hyalinobatrachium anachoretus,-5.75,-77.658333
70931,Rhinatrema shiv,Shiv's Caecilian,5.133333,-59.416667
67111,Rhinella fissipes,Carabaya Toad,,
142657,Melanophryniscus peritus,Melanophryniscus peritus,,
555071,Boulengerula spawlsi,Ngaia Forest Caecilian,0.3667,38.0333
1099550,Leptobrachella suiyangensis,Leptobrachella suiyangensis,,
476367,Cornufer browni,Cornufer browni,-4.453,152.938
476309,Cornufer latro,Cornufer latro,-2.032667,147.434167
66025,Litoria biakensis,Litoria biakensis,,
555052,Phrynopus dumicola,Phrynopus dumicola,,
555053,Phrynopus personatus,Phrynopus personatus,,
923255,Rhinatrema nigrum,Black Caecilian,5.141667,-60.587639
555056,Pristimantis boucephalus,Bigheaded Rubber Frog,,
517301,Sclerophrys langanoensis,Sclerophrys langanoensis,9.133333,39.966667
555178,Sphaenorhynchus cammaeus,Pedra Talhada Hatchet-faced Tree Frog,,
555171,Dendropsophus vraemi,Vraem's Tree Frog,-12.92967,-73.533967
464508,Hyperolius friedemanni,Friedemann's Long Reed Frog,-11.37,34.17
555174,Phyllodytes megatympanum,Boa União Heart-tongued Frog,,
555036,Brachycephalus darkside,Darkside Pumpkin Toadlet,,
555042,Rhinella lilyrodriguezae,Rhinella lilyrodriguezae,-6.390594,-76.384845
555044,Sigalegalephrynus minangkabauensis,Sigalegalephrynus minangkabauensis,,
555046,Bryophryne phuyuhampatu,Bryophryne phuyuhampatu,-13.37,-71.11
555047,Lynchius oblitus,Lynchius oblitus,,
787613,Nyctimystes hunti,Nyctimystes hunti,,
65197,Cophixalus humicola,Cophixalus humicola,,
555207,Chiasmocleis migueli,Chiasmocleis migueli,,
555208,Chiasmocleis veracruz,Chiasmocleis veracruz,,
555209,Choerophryne bisyllaba,Choerophryne bisyllaba,,
555210,Choerophryne crucifer,Choerophryne crucifer,,
555215,Oreophryne banshee,Oreophryne banshee,,
555223,Paedophryne titan,Paedophryne titan,-10.05739,151.07088
555224,Rhombophryne diadema,Rhombophryne diadema,,
555225,Rhombophryne nilevina,Rhombophryne nilevina,-21.243867,47.426217
555226,Rhombophryne regalis,Rhombophryne regalis,,
555232,Sphenophryne magnitympanum,Sphenophryne magnitympanum,-9.44555,148.009083
555233,Sphenophryne miniafia,Sphenophryne miniafia,-9.19,149.16
476821,Hynobius amakusaensis,Amakusa Salamander,,
717474,Leptobrachella tengchongensis,Leptobrachella tengchongensis,22.455,107.048
717473,Leptobrachella tamdil,Leptobrachella tamdil,22.455,107.048
70862,Pristimantis royi,Pristimantis royi,,
717527,Minervarya sengupti,Minervarya sengupti,,
517212,Ichthyophis cardamomensis,Cardamom Mountain Caecilian,10.6758,104.0534
1250381,Brachytarsophrys chuannanensis,Brachytarsophrys chuannanensis,,
66935,Pristimantis wiensi,Pristimantis wiensi,-5.365278,-79.566111
517042,Indirana sarojamma,Sarojamma's Leaping Frog,8.74,77.14
70695,Incilius karenlipsae,Incilius karenlipsae,,
717587,Leptobrachella yingjiangensis,Leptobrachella yingjiangensis,22.455,107.048
1281773,Allobates sieggreenae,Allobates sieggreenae,,
1281774,Rhinella moralesi,Rhinella moralesi,,
1281783,Physalaemus araxa,Physalaemus araxa,-20.421778,-41.8025
134830,Tomopterna elegans,Tomopterna elegans,10.730167,50.589
1250440,Xenophrys periosa,Xenophrys periosa,18.547392,98.513685
66817,Pristimantis polemistes,Pristimantis polemistes,,
517251,Pristimantis urani,Pristimantis urani,,
66732,Pristimantis lucasi,Pristimantis lucasi,,
66783,Pristimantis ortizi,Pristimantis ortizi,-1.36391,-78.36441
66885,Pristimantis stictogaster,Pristimantis stictogaster,-11.21,-74.96
199779,Pristimantis ameliae,Pristimantis ameliae,8.945278,-70.43166
1048803,Pristimantis pictus,Pristimantis pictus,,
1048802,Pristimantis pluvian,Pristimantis pluvian,,
66546,Pristimantis amydrotus,Pristimantis amydrotus,,
66562,Pristimantis avicuporum,Pristimantis avicuporum,,
464520,Hyperolius jacobseni,Jacobsen's Long Reed Frog,5.08,20.67
464522,Hyperolius lupiroensis,Luprio Long Reed Frog,-8.42,36.69
66684,Pristimantis hamiotae,Nono Robber Frog,-0.0059,-78.66163
554757,Pristimantis humboldti,Humboldt’s Rubber Frog,-11.36,-74.94
66726,Pristimantis lichenoides,Pristimantis lichenoides,5.50446,-75.1784
134417,Pristimantis loujosti,Pristimantis loujosti,,
66827,Pristimantis pulvinatus,Danto Robber Frog,6.08333,-61.83333
66863,Pristimantis scitulus,Pristimantis scitulus,,
66883,Pristimantis sternothylax,Huancabamba Robber Frog,-4.038186,-79.19021
134797,Pristimantis stipa,Pristimantis stipa,,
70868,Pristimantis turik,Pristimantis turik,,
66563,Pristimantis avius,Pristimantis avius,1.216667,-64.7
517222,Xenopus kobeli,Xenopus kobeli,5.04151,10.69848
517250,Pristimantis stictus,Pristimantis stictus,5.22695,-75.38081
66646,Pristimantis dissimulatus,Pristimantis dissimulatus,-0.245278,-78.726111
66680,Pristimantis gracilis,Pichinde Robber Frog,5.72342,-75.96
65952,Leptodactylus lauramiriamae,Vilhena White-lipped Frog,-12.7167,-60.1167
66528,Pristimantis aaptus,Colonia Rain Frog,-2.97529,-77.80283
66541,Pristimantis albericoi,Pristimantis albericoi,,
66571,Pristimantis bellona,Murri Robber Frog,6.51281,-76.2735
66609,Pristimantis chrysops,Pristimantis chrysops,4.75305,-76.2911
66689,Pristimantis hybotragus,Agua Bonita Robber Frog,,
66696,Pristimantis infraguttatus,Pristimantis infraguttatus,,
66704,Pristimantis johannesdei,Pristimantis johannesdei,5.24323,-76.0968
476891,Nyctimystes tyleri,Nyctimystes tyleri,,
66739,Pristimantis maculosus,Spotted Robber Frog,5.50446,-75.1784
66757,Pristimantis mnionaetes,Pristimantis mnionaetes,5.395694,-73.262639
66760,Pristimantis mondolfii,Pristimantis mondolfii,,
66775,Pristimantis ocreatus,Pristimantis ocreatus,0.154207,-77.999772
66809,Pristimantis phragmipleuron,Sugar Robber Frog,6.47449,-76.2201
66859,Pristimantis sanguineus,Pristimantis sanguineus,6.718594,-76.56105
66874,Pristimantis simoteriscus,Pristimantis simoteriscus,3.50625,-76.035556
66876,Pristimantis siopelus,Reserve Robber Frog,,
66912,Pristimantis turumiquirensis,Pristimantis turumiquirensis,,
66724,Pristimantis leucopus,Pristimantis leucopus,-0.5993,-77.89034
66938,Pristimantis xestus,Pristimantis xestus,,
66607,Pristimantis chimu,Pristimantis chimu,-6.48205,-79.04443
476954,Pristimantis longicorpus,Long-Bodied Paria Landfrog,10.7073,-62.6284
23067,Phrynopus dagmarae,Phrynopus dagmarae,-9.74167,-76.0931
23085,Phrynopus heimorum,Phrynopus heimorum,-8.522718,-74.11416
199774,Phrynopus interstinctus,Phrynopus interstinctus,-9.9,-76.1
66431,Phrynopus kotosh,Phrynopus kotosh,-9.904048,-76.545356
23075,Phrynopus montium,Phrynopus montium,-11.22,-75.59
66433,Phrynopus paucari,Phrynopus paucari,,
23066,Phrynopus kauneorum,Phrynopus kauneorum,,
70769,Odorrana macrotympana,Odorrana macrotympana,-5.3333,119.9167
66179,Niceforonia columbiana,Niceforonia columbiana,,
67210,Strabomantis cerastes,Strabomantis cerastes,3.44497,-76.63113
67216,Strabomantis necerus,Hornless Groundfrog,-0.433333,-78.96666
517432,Ranoidea kumae,Ranoidea kumae,-5.8455914,142.9468623
717666,Bryophryne tocra,Bryophryne tocra,,
923423,Noblella thiuni,Noblella thiuni,-13.68,-70.47
199742,Ichthyophis lakimi,Ichthyophis lakimi,,
1099518,Qosqophryne flammiventris,Qosqophryne flammiventris,,
1250322,Platyplectrum aganoposis,Morobe Cannibal Frog,,
23045,Euparkerella robusta,Euparkerella robusta,-21.09,-41.36
717538,Microkayla boettgeri,Microkayla boettgeri,-8.522718,-74.11416
717537,Microkayla ankohuma,Microkayla ankohuma,,
66570,Pristimantis bellator,Pristimantis bellator,-3.0122,-78.608899
502229,Allobates bacurau,Allobates bacurau,-3.438439,-73.082461
134800,Proceratophrys minuta,Proceratophrys minuta,,
517362,Rhombophryne savaka,Rhombophryne savaka,-21.243867,47.426217
517423,Oreophryne pseudunicolor,Oreophryne pseudunicolor,-6.7058,145.002683
65228,Craugastor cruzi,Craugastor cruzi,15.5859643,-87.2479609
65290,Craugastor rivulus,Craugastor rivulus,,
66075,Litoria scabra,Litoria scabra,,
65258,Craugastor merendonensis,Craugastor merendonensis,15.75,-85.96667
65269,Craugastor olanchano,Craugastor olanchano,15.475168,-88.226484
70692,Ichthyophis nokrekensis,Nokrek's Caecilian,,
199743,Ichthyophis paucidentulus,Kapahiang Caecilian,,
81929,Rhinella azarai,Rhinella azarai,-20.538759,-54.75141
65296,Craugastor saltuarius,Craugastor saltuarius,15.65,-86.8
65244,Craugastor gulosus,Montane Broad-headed Litter Frog,8.725,-82.233333
22990,Hylodes babax,Hylodes babax,,
476864,Ichthyophis pauli,Ichthyophis pauli,,
22999,Hylodes glaber,Hylodes glaber,-22.496111,-44.563056
65112,Bokermannohyla ravida,Vereda Grande Tree Frog,-23.430278,-45.069722
65200,Cophixalus timidus,Cophixalus timidus,-10.0302368,149.5777859
555035,Brachycephalus albolineatus,White-lined Flea Toad,-26.5176489,-49.0550054
199764,Oreophryne graminis,Oreophryne graminis,-5.49,142.3
64964,Amolops iriodes,Amolops iriodes,,
142659,Aromobates walterarpi,Aromobates walterarpi,9.033278,-70.884026
23003,Hylodes mertensi,Hylodes mertensi,,
65474,Gastrotheca carinaceps,Gastrotheca carinaceps,,
66703,Pristimantis jester,Jester Rainfrog,5.2,-60.566667
22993,Hylodes regius,Hylodes regius,-22.37,-44.73
199708,Aromobates ericksonae,Aromobates ericksonae,8.75,-70.8833
1281757,Leucostethus alacris,Finca Primavera Poison Frog,,
1274128,Choerophryne bickfordi,Choerophryne bickfordi,-6.9083,145.061
1281762,Leucostethus yaguara,Leucostethus yaguara,,
22989,Hylodes vanzolinii,Hylodes vanzolinii,-20.5167,-41.9
1281775,Limnonectes bagoyoma,Limnonectes bagoyoma,,
1281776,Limnonectes bagoensis,Limnonectes bagoensis,,
1281779,Leucostethus siapida,Leucostethus siapida,,
1281781,Leptobrachella jinshaensis,Leptobrachella jinshaensis,,
1281784,Occidozyga swanbornorum,Occidozyga swanbornorum,,
1154687,Allobates velocicantus,Fast Singer Frog,-7.648511,-72.816614
70587,Dendrotriton chujorum,Chuj Climbing Salamander,15.91048,-91.6031
66896,Pristimantis tanyrhynchus,Pristimantis tanyrhynchus,,
501666,Mantophryne insignis,Mantophryne insignis,-9.12,152.75
134692,Brachycephalus tridactylus,Serra do Morato Flea Toad,,
24855,Oreophryne notata,Oreophryne notata,-5.66954,142.623
1099113,Chiropterotriton casasi,Tlapacoyan Salamander,,
25051,Choerophryne proboscidea,Choerophryne proboscidea,-3.292,138.581
25775,Ptychadena wadei,Ptychadena wadei,11.48333,37.58333
26442,Philautus cinerascens,Philautus cinerascens,,
555113,Boana hutchinsi,Hutchins' Tree Frog,-0.962736,-73.038661
476797,Raorchestes primarrumpfi,Raorchestes primarrumpfi,,
134700,Cophixalus pakayakulangun,Cophixalus pakayakulangun,-12.5,143.3
70974,Uperoleia micra,Tiny Toadlet,-15.4886,124.522
134718,Gephyromantis ranjomavo,Gephyromantis ranjomavo,,
555153,Boana secedens,Barro Branco Tree Frog,,
1125833,Leptobrachella neangi,Leptobrachella neangi,,
70450,Anomaloglossus moffetti,Sarisarinama Rocket Frog,4.483333,-64.13333
199724,Cycloramphus lithomimeticus,Cycloramphus lithomimeticus,-22.899444,-43.893611
134821,Scinax cretatus,Porto Sauípe Snouted Tree Frog,,
135016,Adenomera engelsi,Ilha de Santa Catarina Tropical Bullfrog,-27.8216023,-48.9038293
70803,Paratelmatobius yepiranga,Paratelmatobius yepiranga,,
66262,Odorrana sinica,Odorrana sinica,,
70613,Eleutherodactylus limbensis,Eleutherodactylus limbensis,,
134751,Nyctibatrachus gavi,Nyctibatrachus gavi,,
70688,Ichthyophis alfredi,Alfred's Striped Caecilian,,
70731,Litoria eurynastes,Litoria eurynastes,,
534452,Nyctibatrachus radcliffei,Nyctibatrachus radcliffei,,
70955,Sphaerotheca strachani,Pakistan Burrowing Frog,,
134673,Aromobates ornatissimus,Aromobates ornatissimus,9.7,-70.14
120733,Hyalinobatrachium mesai,Hyalinobatrachium mesai,4.123141,-52.196737
517428,Ranoidea callista,Ranoidea callista,-9.234,149.154
21688,Atelopus franciscus,Central Coast Stubfoot Toad,4.0875,-52.678333
70619,Eleutherodactylus sommeri,Eleutherodactylus sommeri,19.2428777,-71.5313488
555077,Boana alemani,Cagua Tree Frog,10.26,-72.08
555084,Boana benitezi,Benitez's Tree Frog,-0.130547,-67.038947
476465,Cornufer wolfi,Cornufer wolfi,-7.04175,155.8479
24673,Scutiger maculatus,spotted lazy toad,,
923424,Centrolene hesperia,Centrolene hesperia,,
476651,Proceratophrys izecksohni,Proceratophrys izecksohni,-23.457074,-45.170928
65990,Lithobates lemosespinali,Lemos-Espinal's Leopard Frog,23.863806,-105.219417
476510,Cornufer magnus,Kavieng Wrinkled Ground Frog,-2.672833,150.191167
476413,Cornufer gilliardi,Cornufer gilliardi,-6.111297,149.527547
476895,Barygenys resima,Barygenys resima,-10.2851,150.182
476898,Copiula annanoreenae,Copiula annanoreenae,,
70440,Amolops kohimaensis,Amolops kohimaensis,,
476937,Pseudophilautus sirilwijesundarai,Siril Wijesundara's Shrub Frog,,
476593,Allobates magnussoni,Allobates magnussoni,,
476595,Anomaloglossus apiau,Serra do Apiaú Rocket Frog,1.707111,-61.785833
476611,Holoaden suarezi,Holoaden suarezi,,
476588,Scinax madeirae,Porto Velho Snouted Tree Frog,-16.3622,-62.00225
476604,Brachycephalus quiririensis,Serra do Quiriri Flea Toad,-26.025848,-48.973983
476605,Brachycephalus verrucosus,Morro da Tromba Flea Toad,-26.1267794,-48.5753207
476596,Anomaloglossus tepequem,Tepequém Rocket Frog,,
476621,Scinax sateremawe,Maués Snouted Tree Frog,,
476625,Crossodactylus boulengeri,Crossodactylus boulengeri,-23.766625,-46.288349
476626,Crossodactylus franciscanus,Crossodactylus franciscanus,-21.126944,-46.615278
476637,Leptodactylus oreomantis,Leptodactylus oreomantis,-12.59,-41.5
476643,Proceratophrys bagnoi,Proceratophrys bagnoi,,
476642,Chiasmocleis papachibe,Chiasmocleis papachibe,,
476660,Chthonerpeton tremembe,Chthonerpeton tremembe,,
476677,Amolops chayuensis,Amolops chayuensis,,
476676,Kaloula nonggangensis,Kaloula nonggangensis,,
476708,Cardioglossa congolia,Congolian Long-fingered Frog,-2.58555,16.47182
476798,Gegeneophis orientalis,Eastern Geg Caecilian,,
476709,Cardioglossa inornata,Cardioglossa inornata,,
476800,Cornufer paepkei,Cornufer paepkei,,
476654,Proceratophrys rotundipalpebra,Proceratophrys rotundipalpebra,,
476456,Cornufer cryptotis,Cornufer cryptotis,,
476462,Cornufer elegans,Cornufer elegans,-5.9283,155.019667
476288,Rhaebo atelopoides,Western Andes Toad,0.840071,-78.397973
476276,Choerophryne pandanicola,Choerophryne pandanicola,,
476382,Nyctimystes bivocalis,Nyctimystes bivocalis,-10.4971,150.233
476260,Cornufer sulcatus,Cornufer sulcatus,-5.4976311,151.4897628
476330,Glyphoglossus minutus,Glyphoglossus minutus,,
476463,Cornufer montanus,Cornufer montanus,-5.9283,155.019667
476454,Cornufer neckeri,Necker's Wrinkled Ground Frog,-8.15878,159.54599
476394,Cornufer boulengeri,Cornufer boulengeri,-4.6248,145.9378
70563,Cophixalus desticans,Cophixalus desticans,-10.5936,150.0508
476890,Nyctimystes traunae,Nyctimystes traunae,,
476893,Austrochaperina laurae,Austrochaperina laurae,,
476894,Barygenys apodasta,Barygenys apodasta,-9.1202943,152.7497448
476847,Ansonia lumut,Gunung Tebu Stream Toad,,
476805,Callulops valvifer,Callulops valvifer,-3.71076,134.07
66867,Pristimantis seorsus,Pristimantis seorsus,,
66920,Pristimantis ventriguttatus,Pristimantis ventriguttatus,,
134768,Oreobates remotus,Oreobates remotus,,
476807,Callulops yapenensis,Callulops yapenensis,,
464437,Chikila darlong,Darlong Chikila,24.3266,91.784733
25902,Amolops loloensis,Amolops loloensis,28.87,103.53
476697,Silverstoneia dalyi,Silverstoneia dalyi,,
476698,Silverstoneia gutturalis,Silverstoneia gutturalis,,
477117,Choerophryne bryonopsis,Choerophryne bryonopsis,-9.19056,149.161
1423565,Rana zhijinensis,Rana zhijinensis,,
65876,Ischnocnema erythromera,Soberbo Robber Frog,-22.4841502,-43.0638051
476955,Pristimantis nubisilva,Paria Cloud Forest Landfrog,,
477125,Cryptotriton necopinus,Cataguana Hidden Salamander,15.004166,-87.100555
476908,Xenorhina tillacki,Xenorhina tillacki,,
464517,Gastrotheca aguaruna,Gastrotheca aguaruna,-6.141666,-77.484694
477107,Ischnocnema nanahallux,Desengano Big-headed Frog,,
476958,Myersiohyla neblinaria,Cerro de la Neblina Tree Frog,,
134717,Gephyromantis mafy,Gephyromantis mafy,,
22888,Crossodactylus lutzorum,Crossodactylus lutzorum,,
199721,Cophixalus nexipus,Cophixalus nexipus,-9.4587821,148.0308047
66288,Oreobates lehri,Oreobates lehri,-13.15,-71.583333
23427,Leptopelis zebra,Zebra Tree Frog,0.45358,10.27809
476294,Hylophorbus infulatus,Hylophorbus infulatus,,
476329,Cornufer gigas,Cornufer gigas,-5.9283,155.019667
66752,Pristimantis meridionalis,Pristimantis meridionalis,,
66849,Pristimantis rozei,Pristimantis rozei,,
66882,Pristimantis stenodiscus,Periquito Robber Frog,,
28130,Ichthyophis acuminatus,Me Wang Valley Caecilian,,
70782,Oreobates barituensis,Oreobates barituensis,,
476799,Gegeneophis tejaswini,Gegeneophis tejaswini,,
476646,Proceratophrys carranca,Proceratophrys carranca,-14.059167,-42.618056
66081,Litoria umarensis,Umar Treefrog,,
134832,Xenorhina arndti,Xenorhina arndti,,
554846,Nyctibatrachus sabarimalai,Nyctibatrachus sabarimalai,,
477128,Ichthyophis multicolor,Colourful Caecilian,16.28,94.76
554847,Nyctibatrachus webilla,Nyctibatrachus webilla,,
554844,Nyctibatrachus pulivijayani,Vijayan's night frog,,
70425,Allobates hodli,Allobates hodli,-5.82,-61.3
923247,Phyzelaphryne nimio,Phyzelaphryne nimio,-3.823861,-66.079222
923253,Adenomera phonotriccus,Tody-tyrant-voiced Nest-building Frog,-8.050833,-71.206111
923256,Rhinatrema uaiuai,Rhinatrema uaiuai,,
923257,Brasilotyphlus dubium,Brasilotyphlus dubium,,
923276,Scutiger tengchongensis,Tengchong Lazy Toad,,
923278,Nidirana yaoica,Nidirana yaoica,,
23442,Leptopelis bequaerti,Gbanga Forest Tree Frog,,
923318,Diasporus amirae,Diasporus amirae,9.863,-83.236
923323,Pristimantis jimenezi,Pristimantis jimenezi,-2.745719,-79.40891
923327,Pristimantis nangaritza,Pristimantis nangaritza,,
923329,Pristimantis torresi,Pristimantis torresi,-4.052326,-79.868213
923338,Gastrotheca yacuri,Gastrotheca yacuri,-4.61734,-79.35377
923366,Stumpffia betampona,Stumpffia betampona,-19.041636,46.684937
923379,Stumpffia jeannoeli,Stumpffia jeannoeli,-19.041636,46.684937
923381,Stumpffia larinki,Stumpffia larinki,-19.041636,46.684937
923387,Stumpffia meikeae,Stumpffia meikeae,,
923397,Stumpffia spandei,Stumpffia spandei,,
923401,Stumpffia yanniki,Stumpffia yanniki,-19.041636,46.684937
923417,Cophixalus cateae,Cophixalus cateae,,
923421,Nyctimystes dux,Nyctimystes dux,-3.70963,134.071
923431,Microhyla aurantiventris,Microhyla aurantiventris,,
66840,Pristimantis rhabdolaemus,Apurimac Robber Frog,,
476679,Odorrana lipuensis,Odorrana lipuensis,22.274167,105.511867
923429,Centrolene altitudinalis,Centrolene altitudinalis,8.83,-71
555236,Sphenophryne schlaginhaufeni,Sphenophryne schlaginhaufeni,-5.4119037,141.1148012
555231,Sphenophryne dentata,Sphenophryne dentata,-10.5964,150.0556
199765,Oreophryne oviprotector,Oreophryne oviprotector,,
555234,Sphenophryne rhododactyla,Sphenophryne rhododactyla,-7.4714891,146.6778205
70904,Ranitomeya defleri,Ranitomeya defleri,-1.96204,-67.93465
517421,Copiula rivularis,Copiula rivularis,-5.2885349,141.5026774
517364,Stumpffia analamaina,Stumpffia analamaina,-19.041636,46.684937
555203,Asterophrys marani,Asterophrys marani,,
24211,Stefania coxi,Stefania coxi,5.0022,-59.8797
517312,Indirana bhadrai,Bhadra Leaping Frog,,
517361,Rhombophryne ornata,Rhombophryne ornata,-21.243867,47.426217
555201,Asterophrys eurydactyla,Asterophrys eurydactyla,-5.250485,141.2420701
70956,Spinomantis nussbaumi,Spinomantis nussbaumi,-14.193524,48.929045
923364,Stumpffia angeluci,Stumpffia angeluci,,
134715,Gegeneophis primus,Malabar Cardamom Caecilian,,
555369,Brachycephalus coloratus,Brachycephalus coloratus,,
70930,Rhinatrema ron,Rhinatrema ron,-1.777611,-60.363861
70520,Brasilotyphlus guarantanus,Brasilotyphlus guarantanus,,
517193,Scinax montivagus,Serra do Espinhaço Snouted Tree Frog,-25.175252,-49.970198
28025,Chthonerpeton perissodus,Chthonerpeton perissodus,-15.5,-44.75
553558,Isthmura corrugata,Corrugated Salamander,,
26923,Bolitoglossa digitigrada,Bolitoglossa digitigrada,,
555166,Dendropsophus bromeliaceus,Teresensis' Bromeliad Tree Frog,-19.806442,-40.553325
717652,Nothophryne inagoensis,Nothophryne inagoensis,-15.155666,37.428362
70483,Bolitoglossa huehuetenanguensis,Bolitoglossa huehuetenanguensis,15.89318,-91.57069
25889,Amolops kaulbacki,Amolops kaulbacki,26.2208,98.3353
555099,Boana cymbalum,Campo Grande Tree Frog,-23.66667,-46.51667
517339,Ranoidea fuscula,Ranoidea fuscula,,
142685,Oedipina tzutujilorum,Oedipina tzutujilorum,,
604139,Ectopoglossus atopoglossus,El Boquerón Rocket Frog,4.75134,-76.29539
604142,Ectopoglossus lacrimosus,Lowland Rocket Frog,3.939694,-77.356675
604144,Paruwrobates erythromos,Palenque Rocket Frog,-0.566666,-79.33333
604145,Leucostethus argyrogaster,Leucostethus argyrogaster,-5.25,-78.45
604147,Paruwrobates whymperi,Tanti Rocket Frog,-0.43333,-78.96667
604160,Phyllodytes amadoi,Una Heart-tongued Frog,,
554843,Nyctibatrachus manalari,Nyctibatrachus manalari,,
65449,Engystomops randi,Engystomops randi,-2.156451,-79.963101
517260,Sclerophrys channingi,Congo Toad,-2.74414,25.10302
604171,Nymphargus caucanus,Nymphargus caucanus,2.72222,-76.646944
604180,Hynobius mikawaensis,Mikawa-sansyou-uwo,,
604210,Limnonectes mocquardi,Limnonectes mocquardi,,
604218,Hypogeophis pti,Petite Praslin Caecilian,,
604215,Oreophryne brunnea,Oreophryne brunnea,-9.2,149.16
604217,Phrynopus unchog,Phrynopus unchog,-9.71,-76.16
70938,Rhombophryne matavy,Rhombophryne matavy,-19.041636,46.684937
120758,Ptychadena boettgeri,Ptychadena boettgeri,-17.858428,36.89147
134986,Breviceps branchi,Branch's Rain Frog,-28.93,16.77
476878,Bolitoglossa jugivagans,Bolitoglossa jugivagans,8.8635,-82.4864
134687,Bolitoglossa kamuk,Kamuk Webfoot Salamander,8.8635,-82.4864
923383,Stumpffia makira,Stumpffia makira,,
517417,Diasporus pequeno,Diasporus pequeno,9.863,-83.236
24935,Copiula obsti,Copiula obsti,,
70544,Callulops omnistriatus,Callulops omnistriatus,-6.25,142.783
70572,Cophixalus wempi,Cophixalus wempi,,
476904,Oreophryne cameroni,Oreophryne cameroni,-3.3895424,142.530869
66094,Lynchius flavomaculatus,Lynchius flavomaculatus,-3.011677,-78.61446
476975,Philautus catbaensis,Philautus catbaensis,,
66902,Pristimantis thyellus,Pristimantis thyellus,,
25127,Hylophorbus nigrinus,Hylophorbus nigrinus,,
