ORIGIN_Latitude,ORIGIN_Longitude,DEST_Latitude,DEST_Longitude,cumsum_proportion
51.38543885,33.1626901923,41.073288121,-74.8238685072,1
45.2038338035,-117.87075749,44.8876216667,-119.7071916667,1
34.4359261,-119.8012411509,34.36415562,-118.99324979,1
45.0500462624,-64.3276236779,43.497215271,-80.5587997437,1
43.3759667062,-79.971116354,43.4521682077,-79.9548318969,1
-7.7523541219,110.2174245476,-8.279514525,115.1547033598,1
43.14904,-122.1906282972,44.375171,-122.004203,1
45.2038338035,-117.87075749,44.573858385,-123.2920625155,1
43.3759667062,-79.971116354,43.4526310299,-79.9555196792,1
42.3174283333,-83.8879783333,40.7954536501,-77.8610566643,1
45.2038338035,-117.87075749,45.7157367238,-123.9042360906,1
45.2038338035,-117.87075749,42.6742583333,-123.953195,1
45.2038338035,-117.87075749,45.482359925,-122.632331443,1
45.2038338035,-117.87075749,44.4096133333,-121.7536466667,1
45.2038338035,-117.87075749,45.6269454956,-120.9072189331,1
45.2038338035,-117.87075749,44.3918466667,-121.19295,1
33.4003570533,-111.007919,38.4373930293,-122.5882253172,1
45.2038338035,-117.87075749,44.142875,-119.5857616667,1
50.1187569669,14.3771804982,42.6753613351,21.2250263616,1
42.3174283333,-83.8879783333,42.3667014018,-85.7155617793,1
16.7444526,-92.6178058237,16.7296116667,-92.6328283333,1
43.3759667062,-79.971116354,44.1638571542,-78.0051758013,1
42.3174283333,-83.8879783333,45.183995,-69.2555083333,1
45.0500462624,-64.3276236779,65.9225895697,-112.9284872487,1
43.3759667062,-79.971116354,44.8600674008,-78.8205285259,1
44.2732694444,-76.4546277778,45.5357444444,-78.4201361111,1
50.1187569669,14.3771804982,49.6352416667,14.78553,1
34.0800178549,-118.8161140129,34.2917994932,-116.8207734466,1
30.5694114202,-96.2154859312,41.5643284237,-87.6411832497,1
40.9115722222,-73.0858222222,40.9090405377,-73.1212128048,1
10.3596934433,-83.3945131764,38.6169444444,-8.9411111111,1
30.5694114202,-96.2154859312,36.0554084778,-79.9156265259,1
47.3029312,7.311109,52.62315043,-3.84012671,1
47.3029312,7.311109,53.8580775981,-1.9186265515,1
47.3029312,7.311109,51.91047,-0.6731216667,1
-46.5167209612,168.3018663818,-46.9019596512,168.1187577827,1
45.4499778748,-90.6579589844,36.5818314525,-93.8369407083,1
30.5694114202,-96.2154859312,41.2350718967,-77.0043862286,1
1.386738,103.7301122,35.1165997567,-115.7713244335,1
43.6230124068,6.9571471593,44.625705,33.5704633333,1
30.5694114202,-96.2154859312,40.9608972,-77.6099966,1
44.2732694444,-76.4546277778,43.3012070556,-80.3666948056,1
43.6230124068,6.9571471593,44.5351366667,33.4465116667,1
43.6230124068,6.9571471593,44.6045416667,33.5469366667,1
34.0800178549,-118.8161140129,34.292986795,-116.8217266419,1
43.6230124068,6.9571471593,44.6797450004,33.6874992321,1
43.3285308464,-2.9680732067,46.8373865562,-71.2992954341,1
43.6230124068,6.9571471593,44.6789076593,33.6876721945,1
55.7317199707,22.8808208985,55.0253,25.408085,1
39.3100802231,-117.1197222222,38.6590658175,-121.1857063418,1
43.6230124068,6.9571471593,44.6046447754,33.5468711853,1
10.3596934433,-83.3945131764,31.4449916667,-100.4290383333,1
43.6230124068,6.9571471593,44.6162749953,33.52221407,1
43.6230124068,6.9571471593,44.6211662292,33.5600585938,1
-46.5167209612,168.3018663818,-36.7929855607,174.7336864471,1
43.3759667062,-79.971116354,44.6234442868,-78.8653751758,1
39.7363133333,-121.8274416667,47.6720674569,-122.3126147502,1
40.5858271001,-75.3643194444,16.8228,-96.3588333333,1
37.8006,-122.4717,37.4370721856,-122.3690550296,1
43.6230124068,6.9571471593,44.6044761679,33.5469483822,1
41.3348370812,-76.181776512,42.0629132,-87.6861307,1
43.6230124068,6.9571471593,44.605069696,33.5475199207,1
40.7177640417,-73.2699816009,5.0122776446,-74.4681352749,1
39.9122120936,-76.3622588,40.4899403076,-74.4230180048,1
-46.5167209612,168.3018663818,-36.870338,175.5438687,1
55.7317199707,22.8808208985,46.9342416667,6.9740388889,1
43.3759667062,-79.971116354,44.6503324,-76.97847208,1
30.5694114202,-96.2154859312,37.0042469625,-121.1086469207,1
40.1266476,-77.174125,27.4264123716,89.4055388037,1
39.9276631143,-83.1541634598,21.9532716667,120.82332,1
-22.6532051752,14.7626358981,-25.6748849167,19.8943592222,1
30.5694114202,-96.2154859312,39.867688,-105.7136816,1
41.3348370812,-76.181776512,26.8058443722,-80.1721262566,1
38.7471226275,-9.1934851897,51.6141616865,0.8192141517,1
37.1510429382,-80.13930518,37.1905977,-80.3609658,1
29.5876786798,-95.5806999314,-34.088511,18.463222,1
44.2732694444,-76.4546277778,45.845025,-82.99993,1
34.4359261,-119.8012411509,34.36406943,-118.99933893,1
34.0800178549,-118.8161140129,34.3245166768,-116.6024826297,1
32.8496716667,-116.99649,32.760055,-117.22612,1
37.6318383333,-97.3417583333,16.7446770209,-92.6177002117,1
41.3348370812,-76.181776512,45.7486979828,-82.2017386955,1
37.6318383333,-97.3417583333,20.3870256592,-101.3542910287,1
30.5694114202,-96.2154859312,39.8340124199,-74.9860543321,1
44.2117521954,-72.3249928058,51.0442466736,-114.0717849731,1
39.7363133333,-121.8274416667,47.6609783333,-119.63238,1
40.809925,-77.8833237238,44.3100013733,-78.9905548096,1
30.5694114202,-96.2154859312,39.8314920711,-74.9929788451,1
37.97375,-119.9892648656,44.91470545,-110.10777868,1
50.4855966261,40.1187050819,55.4249501182,46.3882440124,1
-46.5167209612,168.3018663818,-39.155,174.1866666667,1
37.98171,-87.6414283333,45.524559021,-73.5224990845,1
-46.5167209612,168.3018663818,-39.1592610548,174.1999473465,1
50.4855966261,40.1187050819,55.4305968179,46.3958568789,1
44.2732694444,-76.4546277778,44.5620514,-79.5920352,1
44.3719195379,-88.2497592111,39.62,-82.743,1
33.4003570533,-111.007919,41.4067280824,-82.234345821,1
30.6992839226,-96.9803445117,31.0320515278,-97.4280114921,1
37.97375,-119.9892648656,45.2416330556,6.7421047222,1
46.4568539833,11.077597,45.58270632,11.66194684,1
44.3719195379,-88.2497592111,32.884805,-97.28051,1
41.3348370812,-76.181776512,25.9989966667,-97.1505055,1
44.3719195379,-88.2497592111,29.136704,-83.043723,1
37.97375,-119.9892648656,68.0251458399,-146.9328382426,1
29.5876786798,-95.5806999314,-32.4328,19.1805,1
20.0674916667,-88.1586006644,53.7882080078,2.592040062,1
30.5694114202,-96.2154859312,35.9576263428,-83.9312591553,1
40.5654902259,-75.0947398692,26.3796634674,-80.2256774902,1
37.97375,-119.9892648656,45.32402999,11.75469477,1
44.3719195379,-88.2497592111,36.0252855532,-83.7163821515,1
45.0500462624,-64.3276236779,48.4174,-123.315025,1
43.3759667062,-79.971116354,45.469975,-75.5161366667,1
34.0800178549,-118.8161140129,34.2012906988,-118.9948171735,1
50.4855966261,40.1187050819,56.1018384029,47.5360294425,1
37.1311454773,-76.5301589966,36.84787,-76.2592,1
39.9839333333,-105.24298,40.0304888889,-105.5390805556,1
44.3719195379,-88.2497592111,33.1888885498,-96.6125030518,1
50.4855966261,40.1187050819,56.0840551979,47.5390651349,1
30.5694114202,-96.2154859312,37.89091,-75.345675,1
43.14904,-122.1906282972,44.375171,-122.004203,1
41.38030872,-75.61190767,40.7963905334,-77.8566665649,1
30.5694114202,-96.2154859312,37.892755,-75.3505566667,1
39.7363133333,-121.8274416667,47.5983287,-122.1876695,1
30.5694114202,-96.2154859312,37.8926383333,-75.3505483333,1
33.0816528333,-97.6260598951,28.742109079,-106.2148417669,1
20.0674916667,-88.1586006644,17.5077442,-92.0023771,1
40.6536018805,-73.9918469835,40.88522636,-73.91500165,1
54.7446403503,55.5985565186,43.1408195,16.6103466667,1
39.9839333333,-105.24298,39.0777017462,-108.5298589244,1
19.6453042355,-155.3214239858,40.1000508,-123.7952269,1
34.1356721667,-81.1592945373,10.5375033333,-83.5036633333,1
45.0500462624,-64.3276236779,46.8395882977,-71.2954759684,1
39.9839333333,-105.24298,40.5239213353,-107.5643497158,1
32.6812888153,-92.2234432921,30.1104638333,-92.907455,1
39.9839333333,-105.24298,39.7424884,-104.8398883,1
33.0816528333,-97.6260598951,20.6428739311,-101.3387344445,1
47.6091830127,13.4730847018,50.7949981689,15.5147218704,1
33.0816528333,-97.6260598951,20.6428739311,-101.3387344445,1
43.3759667062,-79.971116354,49.73830211,-87.9004116968,1
34.4359261,-119.8012411509,34.38906031,-118.88966707,1
44.3719195379,-88.2497592111,30.863819,-86.83495,1
42.24969,-122.0607383333,45.26845,-121.736695,1
33.0816528333,-97.6260598951,38.0303240152,-78.8572612951,1
43.3759667062,-79.971116354,45.27126355,-75.85296848,1
30.5694114202,-96.2154859312,34.0166849946,-118.2874901199,1
44.3719195379,-88.2497592111,40.855766,-123.99062258,1
37.9290786,23.5133267,37.9736370055,23.3615731448,1
32.8496716667,-116.99649,32.7606376699,-117.219253455,1
39.7363133333,-121.8274416667,47.6545092557,-122.411450632,1
32.8496716667,-116.99649,33.1032945,-117.20427,1
40.9115722222,-73.0858222222,40.7857592963,-73.2993933745,1
35.673292468,-83.5817962211,20.1733809,85.6868859,1
41.1950283333,-71.56523,43.0355575115,-73.3689272059,1
44.3719195379,-88.2497592111,28.6350633333,-80.88233,1
38.9608304565,-77.2560085099,37.5585093971,-76.7404152615,1
38.908679792,-94.4533191529,38.9101864962,-94.4531150191,1
54.7446403503,55.5985565186,49.7637070259,19.3862564547,1
44.3719195379,-88.2497592111,29.721529,-95.388105,1
41.38030872,-75.61190767,40.2733670595,-80.119990809,1
37.1102716636,-121.4927705324,36.0441228165,-118.0250259755,1
28.0875766667,-80.9340588291,39.4141874826,-76.8364705055,1
20.0674916667,-88.1586006644,-0.743716,-90.303614,1
46.4568539833,11.077597,45.5092341587,9.3219476938,1
18.5895076921,-87.3563844819,18.9720184624,-99.2528495361,1
50.1187569669,14.3771804982,44.3579102703,4.4513389312,1
41.38030872,-75.61190767,40.463343,-79.7412154,1
28.0875766667,-80.9340588291,39.4141874826,-76.8364705055,1
29.7617797852,-95.3719863892,29.560295105,-95.1204528809,1
19.6453042355,-155.3214239858,21.3797803084,-157.7259658837,1
43.3759667062,-79.971116354,45.1911713159,-81.5766620645,1
44.2732694444,-76.4546277778,45.5519361111,-78.5945888889,1
26.2010810812,-81.7816920128,30.1774708461,-84.2114376371,1
49.2344253908,17.3593112826,42.2991872438,27.7483311434,1
50.098049,14.320458,52.6449447943,1.305856593,1
47.0100353569,17.6169631932,47.8994178772,20.382768631,1
52.4932383333,13.3194196953,51.3456453143,-0.2009593425,1
45.6389188333,7.7041063503,45.0574250977,7.1400143656,1
44.3719195379,-88.2497592111,38.1367916667,-122.2337633333,1
49.2344253908,17.3593112826,42.2994867347,27.7486429426,1
30.27480953,-98.4145880575,30.083810819,-92.9332898978,1
28.0875766667,-80.9340588291,39.4141874826,-76.8364705055,1
6.1397777614,-75.6140011862,6.0430239673,-74.9937298894,1
30.4180720251,-88.835990476,38.6775241652,-90.2237282642,1
28.0875766667,-80.9340588291,39.4141874826,-76.8364705055,1
49.2344253908,17.3593112826,42.3124016135,27.7305374265,1
44.3719195379,-88.2497592111,49.1723155,-123.9696919,1
48.1490028396,10.537121193,-23.6327256058,-46.8748291595,1
45.6389188333,7.7041063503,44.379106,9.139417,1
32.8496716667,-116.99649,32.9974387378,-116.938346521,1
24.7515114,121.6386353,24.7406866667,121.1340416667,1
46.721045,-117.0131835938,41.7793980272,-91.6754995741,1
30.1281916667,-81.4327383333,30.1774708461,-84.2114376371,1
29.0773899619,-81.4552942963,25.7102658651,-80.2846368426,1
42.3767666667,-72.7019888889,38.5419502258,-109.5013275146,1
45.6389188333,7.7041063503,44.72291572,7.44744339,1
30.1281916667,-81.4327383333,28.009200241,-81.8583767484,1
41.38030872,-75.61190767,40.3163154239,-79.4834319378,1
30.1281916667,-81.4327383333,25.7441261,-80.4391436,1
26.2010810812,-81.7816920128,25.0008627662,-80.8920568144,1
46.721045,-117.0131835938,7.1940679518,79.8300579744,1
42.11361,-71.2004116667,44.4032205175,-68.2425230843,1
57.13613353,-135.3718807,57.04884714,-135.16623695,1
41.38030872,-75.61190767,41.2020549556,-74.948917006,1
-7.7523541219,110.2174245476,3.55217,98.122631,1
50.1187569669,14.3771804982,51.4699885496,-0.2406008173,1
44.5091283333,-64.3183116667,43.5625436297,-79.6744504944,1
30.6414833333,-96.8161466667,30.398,-97.011059,1
32.8496716667,-116.99649,33.1007528333,-117.2058333333,1
44.3719195379,-88.2497592111,29.8066414,-95.7655343,1
32.8496716667,-116.99649,32.7856383174,-117.2547844372,1
30.1281916667,-81.4327383333,28.1205325587,-81.9197084125,1
39.7363133333,-121.8274416667,48.10307804,-124.61471942,1
61.1022,-149.655845,32.8772083333,-97.173505,1
30.5694114202,-96.2154859312,37.892635,-75.3505683333,1
44.3719195379,-88.2497592111,28.9437456,-95.3739791,1
45.0500462624,-64.3276236779,43.5625013011,-79.6738637612,1
-7.7523541219,110.2174245476,3.1958,98.540725,1
43.1748617607,-87.95874765,45.5376746018,-88.4320962633,1
44.2732694444,-76.4546277778,45.5791361111,-78.6912083333,1
57.13613353,-135.3718807,57.04874857,-135.16843525,1
54.7446403503,55.5985565186,63.4275016785,10.3675003052,1
47.0100353569,17.6169631932,53.3698706291,-2.8777503832,1
50.1187569669,14.3771804982,52.0264927197,4.3954873573,1
46.9246501,-91.82413154,6.01498317,116.53767599,1
30.5694114202,-96.2154859312,32.8581369731,-116.9191589371,1
36.5026451934,-82.468102224,36.2193766097,-83.4073507693,1
38.5969966667,-78.3707883333,38.6876651532,-75.3951622107,1
44.4588364079,-67.9324349099,40.7857914092,-79.6127754588,1
28.0875766667,-80.9340588291,39.4141874826,-76.8364705055,1
46.721045,-117.0131835938,32.8771333333,-97.1733266667,1
30.1281916667,-81.4327383333,27.7599372864,-81.4653778076,1
30.4179722222,-97.7585361111,30.2087940088,-97.8863433316,1
61.1022,-149.655845,61.2259379041,74.8013020287,1
39.550547,-82.5832016688,-30.3515677733,153.0812828526,1
35.5082369004,-80.8296934325,26.3457260132,-80.2435531616,1
39.9839333333,-105.24298,40.0297555556,-105.5398083333,1
25.6109034759,-80.4044569284,25.5958610913,-80.4372911063,1
44.5091283333,-64.3183116667,45.0380554199,-75.1755523682,1
39.550547,-82.5832016688,-30.3515677733,153.0812828526,1
44.2732694444,-76.4546277778,45.5790861111,-78.6914055556,1
54.7218798,25.3253665,54.7406044006,25.3023948669,1
38.7471226275,-9.1934851897,36.9977027778,-7.9797194444,1
41.38030872,-75.61190767,40.445867042,-79.8418652827,1
30.4179722222,-97.7585361111,30.2088801538,-97.8863808825,1
30.6414833333,-96.8161466667,30.4169505958,-96.9584575744,1
1.9254287036,-76.4120421186,0.4722223612,-77.1491698176,1
38.9714765891,-77.040106,44.1451788973,-94.0127224849,1
44.2732694444,-76.4546277778,45.5790777778,-78.6912833333,1
43.1748617607,-87.95874765,43.0935973535,-91.1740974338,1
54.7446403503,55.5985565186,50.6798883333,-1.99282,1
44.4624607277,-77.9032121945,44.4966160575,-75.8288138732,1
44.5091283333,-64.3183116667,44.417175,-81.465395,1
44.5091283333,-64.3183116667,44.369875054,-79.7351315991,1
53.1779171298,-2.9596758903,53.3873884981,-2.5683724788,1
26.932955,-105.6564111111,20.0431289673,-99.2465591431,1
44.2732694444,-76.4546277778,45.5791138889,-78.6910694444,1
43.2046583333,-90.0529931036,36.958651,-101.069736,1
41.7471791083,-8.2584247774,52.5111909318,13.363327725,1
34.0177471667,-118.2662244805,25.77051956,-80.13945614,1
7.64837,80.9114608481,7.919525294,80.0773314206,1
41.7471791083,-8.2584247774,42.2785979892,27.7515250796,1
41.7471791083,-8.2584247774,52.5111922453,13.3633291294,1
41.7471791083,-8.2584247774,52.5111909318,13.363327725,1
7.64837,80.9114608481,7.1940679518,79.8300579744,1
7.64837,80.9114608481,7.1940679518,79.8300579744,1
37.2072125095,-113.2744468708,38.1804118152,-77.5200757384,1
34.0177471667,-118.2662244805,29.699539724,-82.2296553163,1
7.64837,80.9114608481,7.2512897593,79.8414875516,1
44.4648935961,-72.3878089645,9.2644280218,-79.4154331667,1
41.38030872,-75.61190767,40.2731193323,-80.1199957543,1
45.0500462624,-64.3276236779,43.7867098,-79.1895938,1
30.6414833333,-96.8161466667,30.9290633333,-96.9295283333,1
54.7446403503,55.5985565186,50.5414609796,19.0239929035,1
7.64837,80.9114608481,7.9244612405,80.0152588221,1
32.8496716667,-116.99649,32.8133367822,-117.1222035735,1
0.04585,-91.0239444347,-16.5376458317,-68.0669275392,1
39.9839333333,-105.24298,37.81072042,-107.65553571,1
47.103545,-1.2683783442,50.4716353126,3.6148125922,1
30.27480953,-98.4145880575,30.339408,-98.253569,1
30.5694114202,-96.2154859312,34.38505414,-119.49731591,1
45.636589643,9.017502889,42.9830183284,-5.1466105878,1
50.4855966261,40.1187050819,50.6161083333,40.3491166667,1
44.2732694444,-76.4546277778,45.5754305556,-78.6846166667,1
51.5960466667,-0.6947178187,34.175644488,-118.7057872455,1
39.9276631143,-83.1541634598,45.517152,-75.342835,1
34.0177471667,-118.2662244805,29.6161299657,-81.3017309215,1
38.9608304565,-77.2560085099,47.6504830091,-122.2724217037,1
45.0500462624,-64.3276236779,45.36311712,-71.84357297,1
41.38030872,-75.61190767,40.2659133333,-77.0550388333,1
24.7515114,121.6386353,22.38366612,114.1970237985,1
47.103545,-1.2683783442,50.1297416667,1.7725083333,1
32.8496716667,-116.99649,32.7419089091,-117.0898043952,1
47.3827522,-91.2059862,46.8352149767,-92.0976396838,1
51.5960466667,-0.6947178187,32.774379804,-117.20023904,1
38.9952316284,-76.8538131714,47.6167351613,-61.5405279492,1
49.2869567871,-122.9783305556,47.381926636,-91.1976221842,1
21.3000319174,-87.6197274942,31.7252860286,-110.8800728247,1
47.3827522,-91.2059862,47.0456524869,-92.1787644771,1
50.8219452545,16.5044441223,50.5834205478,16.4820369333,1
47.3827522,-91.2059862,46.4860006236,-91.301016966,1
42.3229922233,-71.3138059024,42.1288087133,-72.1382580335,1
47.3819393274,-91.1976012456,47.3835716248,-91.2066497803,1
40.725172,-110.6425027168,41.804642721,-72.2419121861,1
21.3000319174,-87.6197274942,48.8263793279,2.3466476069,1
25.8972629341,-98.479165236,27.001625061,-100.5112991333,1
51.5960466667,-0.6947178187,37.5808666667,-122.0648278333,1
47.3827522,-91.2059862,46.752944,-92.187325,1
47.103545,-1.2683783442,45.2253630556,6.7277780556,1
45.5275878906,-122.7206802368,45.272720391,-122.8967981973,1
41.7471791083,-8.2584247774,42.2991872438,27.7483311434,1
41.7471791083,-8.2584247774,51.6666519681,-4.118715866,1
41.7145980558,-86.0470532253,33.7704730669,-83.2181800157,1
39.2229594977,-107.7812425406,40.357531,-105.58562,1
24.7515114,121.6386353,22.38366612,114.1970237985,1
21.3000319174,-87.6197274942,45.6473119162,-1.0182409049,1
7.64837,80.9114608481,7.5248222877,80.7401742819,1
51.3024,-57.1423138889,64.94438,-138.272495,1
40.725172,-110.6425027168,35.4916374805,-89.7504875903,1
20.0674916667,-88.1586006644,27.3302762525,-82.5517812427,1
51.9475166271,34.9055677448,45.3659215312,32.4975636407,1
24.7515114,121.6386353,22.38366612,114.1970237985,1
45.636589643,9.017502889,10.6827747217,-84.205335,1
45.5275878906,-122.7206802368,42.42523,-123.0210638333,1
45.5275878906,-122.7206802368,44.6301940846,-124.0520384776,1
20.0674916667,-88.1586006644,1.4594490001,125.2336562052,1
47.103545,-1.2683783442,44.7423973083,4.6599845886,1
30.5694114202,-96.2154859312,41.9227449996,-73.9682056285,1
20.0674916667,-88.1586006644,-8.2757909994,115.5943038905,1
24.7515114,121.6386353,22.4700585,114.0065831,1
32.7884608,-86.8716549,33.52088,-86.7672116667,1
25.8972629341,-98.479165236,23.6635326,-100.6545534,1
33.6445741944,-109.2934919722,45.23798,-121.6799091,1
41.38030872,-75.61190767,40.069785,-75.23044,1
44.4648935961,-72.3878089645,45.0695266724,-64.5218734741,1
30.314314541,-97.6741971056,35.3812366667,-80.4702916667,1
34.0177471667,-118.2662244805,24.9638881683,-80.5699996948,1
24.7515114,121.6386353,22.4700585,114.0065831,1
47.3827522,-91.2059862,48.3059094055,-89.5549299103,1
30.6992839226,-96.9803445117,29.5435714722,-98.5857315063,1
41.7471791083,-8.2584247774,50.6719416389,6.6310516667,1
41.38030872,-75.61190767,40.0720291138,-75.2279663086,1
24.84953752,-107.43005911,24.8253286713,-107.3820253462,1
45.4256616907,-93.199936375,47.6971211,-117.2998253,1
44.208266,-94.203474,46.6638768366,-92.3500731245,1
34.0177471667,-118.2662244805,28.1398820268,-81.3621501817,1
35.1699789999,5.7015993067,36.8870487145,7.2063875086,1
25.8972629341,-98.479165236,20.10947401,-98.7480964512,1
44.489676237,-78.6885053292,44.2671166667,-72.5668716667,1
25.8972629341,-98.479165236,27.9398795288,-111.0871370137,1
51.9475166271,34.9055677448,51.3761853492,80.0878023358,1
-1.531672189,-80.7416322449,0.112929,-78.632175,1
25.8972629341,-98.479165236,21.169495,-101.64878,1
34.0177471667,-118.2662244805,24.720079422,-81.0150146484,1
45.4256616907,-93.199936375,29.7893305556,-81.3031833333,1
45.081351035,10.3786571487,45.0544611667,10.30227,1
39.9276631143,-83.1541634598,32.9571359416,-96.6309769393,1
51.3024,-57.1423138889,60.83305,-137.8855133333,1
40.2971981151,-74.4956676224,40.3761501505,-74.7000448691,1
24.7515114,121.6386353,22.4290925668,114.1805484292,1
45.4499778748,-90.6579589844,36.5828333333,-93.836975,1
-32.3129266053,19.1514953111,-32.206545,19.24625,1
50.1187569669,14.3771804982,52.8132621692,-2.7276013792,1
44.062210083,10.2248125076,37.0031983514,15.3353939612,1
45.4499778748,-90.6579589844,38.9493033333,-91.9910966667,1
28.2513849272,-97.4544389017,27.6693,-97.3292083333,1
24.7515114,121.6386353,34.72901,135.5366983333,1
51.0211105921,6.9672223181,48.7413513889,9.2050147222,1
34.0236166667,-118.41748,38.55440313,-121.60132488,1
30.5694114202,-96.2154859312,44.3959571126,-110.552217383,1
51.0211105921,6.9672223181,51.1539034157,13.4646985485,1
28.2513849272,-97.4544389017,27.8687675335,-97.6445566287,1
41.9474277588,-73.2624212896,47.381865,-91.1975316667,1
41.9474277588,-73.2624212896,49.0382813585,-90.5128755955,1
33.0816528333,-97.6260598951,39.98717114,-75.1960732513,1
-34.9085561475,-57.9480812817,-24.4133689,-60.3366988,1
24.84953752,-107.43005911,24.8664607186,-107.3741773608,1
-34.9085561475,-57.9480812817,-34.6108538,-58.4715637,1
42.4772496522,-71.8868976832,42.4966016661,-71.5583825956,1
25.77262696,-80.22203221,25.7433878253,-80.4390959735,1
52.0859489441,5.049746,53.1782135447,6.6102779657,1
-30.7005916111,-67.4974999163,33.539963,-101.89526,1
39.9295277,-105.3028743,33.8093185425,-116.6431808472,1
24.84953752,-107.43005911,24.8718129349,-107.3886792515,1
41.4109916687,-81.8818983333,38.5833361111,-90.5942833333,1
51.9475166271,34.9055677448,45.0043287341,39.056311389,1
45.4499778748,-90.6579589844,38.77734375,-90.4083023071,1
39.9295277,-105.3028743,35.9243949133,-118.3277710371,1
51.9475166271,34.9055677448,55.3249112184,38.8210527599,1
45.0500462624,-64.3276236779,48.2698875283,-69.4668025297,1
17.242953003,-92.9451616339,17.9587995294,-92.9480850541,1
45.4499778748,-90.6579589844,39.0393867493,-94.5742111206,1
39.9295277,-105.3028743,35.9283945982,-118.3236793138,1
41.38030872,-75.61190767,40.0453783167,-75.2017249833,1
38.9866981506,-3.9247839451,38.9197587,-0.1187855,1
52.2655414846,10.6833794,41.9638716667,-87.634025,1
39.9295277,-105.3028743,36.0219061667,-118.2567814911,1
45.4499778748,-90.6579589844,38.7158616667,-94.5904616667,1
50.1187569669,14.3771804982,49.2344129945,17.3593079039,1
38.9449701039,-77.3203836847,39.14058981,-76.447265558,1
39.1493424,-84.60362136,41.7799908528,-88.1670621839,1
-1.531672189,-80.7416322449,-0.1686908771,-78.4305609759,1
45.4499778748,-90.6579589844,37.7224744852,-90.9341695698,1
39.9295277,-105.3028743,35.9185028076,-118.3281326294,1
45.4499778748,-90.6579589844,38.7594,-93.7346883333,1
28.6100373,-80.7154359,27.4362614468,-81.5181027353,1
45.0500462624,-64.3276236779,48.3791965855,-64.5972810974,1
-1.531672189,-80.7416322449,-0.1687123347,-78.4305180606,1
39.9295277,-105.3028743,36.7933954581,-118.3877283921,1
41.9112962996,-70.1814917142,14.5969687273,-89.9934751228,1
39.9295277,-105.3028743,37.1760854501,-118.5618778691,1
-33.8042443135,18.4924728343,-33.9450866667,18.88143,1
39.9295277,-105.3028743,37.4143053,-118.755476,1
38.1052475,-122.5830343,37.308625,-122.0662221667,1
39.9295277,-105.3028743,37.2679835838,-118.154921299,1
38.9449701039,-77.3203836847,39.14935059,-76.51002394,1
45.4499778748,-90.6579589844,38.5833861111,-90.5945805556,1
-33.7503773844,20.1975857121,-33.4915,27.1399,1
0.04585,-91.0239444347,40.7000561425,-93.7723865046,1
1.5483,30.1264,-3.357937066,38.3388264252,1
39.9295277,-105.3028743,36.61057,-118.1320583333,1
-1.531672189,-80.7416322449,-1.4296618102,-78.1219959632,1
39.9295277,-105.3028743,39.8173027039,-120.3909835815,1
7.64837,80.9114608481,7.9316933334,80.0182915826,1
41.8170409428,-87.8572050423,42.0529401,-87.7023277,1
41.7145980558,-86.0470532253,33.9959557902,-84.4380729688,1
39.9295277,-105.3028743,38.9717639542,-119.9001952759,1
51.0211105921,6.9672223181,48.9856274638,8.8860803121,1
39.9295277,-105.3028743,38.330325,-119.6347083333,1
39.1493424,-84.60362136,41.6511716667,-124.1162195,1
7.64837,80.9114608481,7.9316933334,80.0182915826,1
41.7145980558,-86.0470532253,34.317962452,-84.552216902,1
51.0211105921,6.9672223181,53.1093945,8.8445466667,1
19.8905066667,82.6908083333,20.1729107,85.6869205,1
7.64837,80.9114608481,7.9316933334,80.0182915826,1
32.6399586748,-109.8721096868,37.6729145109,-119.1679227003,1
39.9295277,-105.3028743,39.679395,-120.6459666667,1
44.0722752778,-122.9648706955,39.4094092906,-123.8096376264,1
39.9295277,-105.3028743,39.60078,-120.6661833333,1
7.64837,80.9114608481,7.9316933334,80.0182915826,1
42.595148263,-84.3775777778,45.0847806037,-93.0026695413,1
45.0500462624,-64.3276236779,49.1983905242,-122.2860485699,1
41.9112962996,-70.1814917142,47.4122416667,-91.2359016667,1
39.9295277,-105.3028743,39.7336883333,-120.7266616667,1
28.6100373,-80.7154359,25.6301763521,-80.3586732332,1
41.1950283333,-71.56523,39.0012869,-76.8222028,1
19.8905066667,82.6908083333,30.3765901,78.0612412,1
45.0500462624,-64.3276236779,49.3968467712,-123.3606719971,1
39.9295277,-105.3028743,39.3688166667,-120.3531716667,1
56.1417914624,39.592248,56.7936515808,41.8585777283,1
37.4625378396,-117.2327742294,34.6913406458,136.4463203086,1
22.4534181044,114.2727470792,1.5603571546,110.3463644481,1
41.1950283333,-71.56523,29.043,-95.42,1
42.595148263,-84.3775777778,46.3289743498,-95.6769087911,1
51.0211105921,6.9672223181,53.1062583333,8.8422333333,1
29.5180625035,-108.4454173287,29.3410103628,-108.2847284563,1
41.1950283333,-71.56523,37.5808220683,-122.0737544821,1
42.595148263,-84.3775777778,48.4954490662,-92.9750823975,1
41.1950283333,-71.56523,39.0012869,-76.8222028,1
33.670469445,-116.6504283333,34.1926193212,-116.7193333452,1
42.471551283,-87.9348388687,42.46653,-87.805695,1
53.4561716667,-2.9873223978,51.91047,-0.6731216667,1
-34.3539714376,18.8231453839,-33.934455514,18.8765394688,1
53.4561716667,-2.9873223978,53.8580775981,-1.9186265515,1
41.38030872,-75.61190767,42.62278907,-72.21946269,1
